,State,Site Name,City,Zip,County,Latitude,Longitude,State Name,zip,population,Year
1067,MO,Riverfront,New Haven,63068,FRANKLIN,38.613889,-91.214722,Missouri,63068,6581.0,2000
1068,MO,"Solid State Circuits, Inc.",Republic,65738,GREENE,37.118061,-93.480281,Missouri,65738,21117.0,1986
1069,MO,Southwest Jefferson County Mining,Jefferson County,63023,JEFFERSON,38.186794,-90.758975,Missouri,63023,5442.0,2009
1070,MO,Sporlan Valve Plant #1,Washington,63090,FRANKLIN,38.5519,-91.00668,Missouri,63090,22471.0,2019
1071,MO,St. Louis Airport/Hazelwood Interim Storage/Futura Coatings Co.,St. Louis County,63145,ST. LOUIS,38.759719,-90.360419,Missouri,,,1989
1072,MO,Syntex Facility,Verona,65769,LAWRENCE,36.965,-93.798331,Missouri,65769,2459.0,1983
1073,MO,Valley Park Tce,Valley Park,63088,ST. LOUIS,38.552781,-90.466669,Missouri,63088,8423.0,1986
1074,MO,Vienna Wells,Vienna,65582,MARIES,38.189597,-91.944158,Missouri,65582,2121.0,2010
1075,MO,Washington County Lead District - Furnace Creek,Caledonia,63631,WASHINGTON,37.840531,-90.799556,Missouri,63631,687.0,2011
1076,MO,Washington County Lead District - Old Mines,Old Mines,63630,WASHINGTON,38.075278,-90.738333,Missouri,63630,3765.0,2008
1077,MO,Washington County Lead District - Potosi,Potosi,63664,WASHINGTON,37.9399,-90.7724,Missouri,63664,9060.0,2008
1078,MO,Washington County Lead District - Richwoods,Richwoods,63071,WASHINGTON,38.16615,-90.814264,Missouri,63071,1315.0,2008
1079,MO,Weldon Spring Former Army Ordnance Works,St. Charles,63301,ST. CHARLES,38.696389,-90.729161,Missouri,63301,51625.0,1990
1080,MO,Weldon Spring Quarry/Plant/Pits (Usdoe/Army),St. Charles,63301,ST. CHARLES,38.696944,-90.724999,Missouri,63301,51625.0,1987
1081,MO,Westlake Landfill,Bridgeton,63044,ST. LOUIS,38.77,-90.445269,Missouri,63044,10510.0,1990
1082,NE,10Th Street Site,Columbus,68601,PLATTE,41.427194,-97.3595,Nebraska,68601,30619.0,1990
1083,NE,Bruno Co-Op Association/Associated Properties,Bruno,68014,BUTLER,41.285486,-96.959531,Nebraska,68014,313.0,1996
1084,NE,Cleburn Street Well,Grand Island,68801,HALL,40.925139,-98.347778,Nebraska,68801,30305.0,1992
1085,NE,Cornhusker Army Ammunition Plant,Grand Island,68802,HALL,40.923331,-98.4925,Nebraska,,,1987
1086,NE,Garvey Elevator,Hastings,68901,ADAMS,40.563611,-98.415556,Nebraska,68901,26208.0,2005
1087,NE,Hastings Ground Water Contamination,Hastings,68901,ADAMS,40.583331,-98.383331,Nebraska,68901,26208.0,1986
1088,NE,Iowa-Nebraska Light & Power Co,Norfolk,68701,MADISON,42.0323,-97.417028,Nebraska,68701,31172.0,2016
1089,NE,Lindsay Manufacturing Co.,Lindsay,68644,PLATTE,41.701669,-97.69,Nebraska,68644,771.0,1989
1090,NE,Nebraska Ordnance Plant (Former),Mead,68041,SAUNDERS,41.176669,-96.453331,Nebraska,68041,939.0,1990
1091,NE,Ogallala Ground Water Contamination,Ogallala,69153,KEITH,41.123889,-101.736111,Nebraska,69153,5968.0,1994
1092,NE,Old Hwy 275 And N 288Th Street,Valley,68064,DOUGLAS,41.329092,-96.367333,Nebraska,68064,3924.0,2017
1093,NE,Omaha Lead,Omaha,68102,DOUGLAS,41.267778,-95.929722,Nebraska,68102,9311.0,2003
1094,NE,Parkview Well,Grand Island,68803,HALL,40.895833,-98.365,Nebraska,68803,25620.0,2006
1095,NE,Pce - Carriage Cleaners,Bellevue,68005,SARPY,41.137721,-95.894082,Nebraska,68005,21912.0,2022
1096,NE,Pce Southeast Contamination,York,68467,YORK,40.859594,-97.580614,Nebraska,68467,9688.0,2014
1097,NE,Pce/Tce Northeast Contamination,York,68467,YORK,40.888636,-97.600361,Nebraska,68467,9688.0,2014
1098,NE,Sherwood Medical Co.,Norfolk,68701,MADISON,41.993611,-97.421389,Nebraska,68701,31172.0,1992
1099,NE,West Highway 6 & Highway 281,Hastings,68901,ADAMS,40.5712,-98.4095,Nebraska,68901,26208.0,2006
1100,CO,Air Force Plant Pjks,Littleton,80127,JEFFERSON,39.508686,-105.128965,Colorado,80127,43826.0,1989
1101,CO,Bonita Peak Mining District,Unincorporated,81433,SAN JUAN,37.904037,-107.61663,Colorado,81433,626.0,2016
1102,CO,Broderick Wood Products,Denver,80221,ADAMS,39.803684,-104.998554,Colorado,80221,40938.0,1984
1103,CO,California Gulch,Leadville,80461,LAKE,39.231279,-106.295522,Colorado,80461,7049.0,1983
1104,CO,Captain Jack Mill,Ward,80481,BOULDER,40.061319,-105.507611,Colorado,80481,477.0,2003
1105,CO,"Central City, Clear Creek",Idaho Springs,80452,CLEAR CREEK,39.77182,-105.51817,Colorado,80452,3160.0,1983
1106,CO,Chemical Sales Co.,Denver,80216,DENVER,39.822695,-104.911952,Colorado,80216,16610.0,1990
1107,CO,Colorado Smelter,Pueblo,81006,PUEBLO,38.249106,-104.60801,Colorado,81006,11153.0,2014
1108,CO,Denver Radium Site,Denver,80204,DENVER,39.716519,-105.005441,Colorado,80204,35518.0,1983
1109,CO,Eagle Mine,Minturn,81645,EAGLE,39.533331,-106.3917,Colorado,81645,1024.0,1986
1110,CO,Lincoln Park,Canon City,81212,FREMONT,38.405864,-105.219379,Colorado,81212,32355.0,1984
1111,CO,Lowry Landfill,Unincorporated Arapahoe County,80018,ARAPAHOE,39.646081,-104.709141,Colorado,80018,17129.0,1984
1112,CO,Marshall Landfill,Boulder,80303,BOULDER,39.950304,-105.20126,Colorado,80303,24934.0,1983
1113,CO,Nelson Tunnel/Commodore Waste Rock,Creede,81130,MINERAL,37.877852,-106.936723,Colorado,81130,786.0,2008
1114,CO,Rocky Flats Plant (Usdoe),Golden,80402,JEFFERSON,39.892897,-105.1996,Colorado,,,1989
1115,CO,Rocky Mountain Arsenal (Usarmy),Adams County,80022,ADAMS,39.833398,-104.842445,Colorado,80022,59556.0,1987
1116,CO,Standard Mine,Gunnison National Forest,81224,GUNNISON,38.880894,-107.072129,Colorado,81224,3439.0,2005
